Area ID,median_income,poverty_percent,median_age,percent_married,birth_rate,pct_white,avgdeathsperyear
2696,26580,35.1,39.3,28.9,4.138851802,26.64356621,22
2697,43054,22.5,35.2,39.5,5.64778925,38.92380927,442
2698,45082,15,39.5,51.4,4.808108498,82.68996377,258
2699,27403,46.9,36.3,27.8,4.552845528,30.63359235,30
2700,31933,25,42.4,43.8,6.291165115,56.17949234,48
2701,31844,26.4,31.3,39.8,6.44886666,57.87362389,62
2702,36939,20.4,42.8,53.1,5.698860228,77.20770046,56
2703,35585,20.9,34.8,44.1,6.285355123,53.22630441,121
2704,50571,14.3,39.8,55.6,4.899005125,87.39401845,168
2705,69432,9.6,37.9,57.4,4.49704142,81.3079153,288
2706,25413,38.1,36.7,29,1.921422426,24.99812608,35
2707,39999,22.5,40.9,47,4.578696343,64.66471014,191
2708,36779,21.3,42.8,50.2,5.462418119,70.29378174,111
2709,46892,18,31.9,42.1,5.461320085,66.14851989,327
2710,37245,23.5,42.4,51,5.931679153,91.11690912,199
2711,41321,18.5,40.9,52.4,6.039551042,65.63511208,44
2712,24035,33.7,40.2,33.2,4.996127033,27.35202492,32
2713,35528,20.1,43.9,52.7,5.871779509,96.17488603,67
2714,68387,9.9,36.8,40.6,4.391052196,31.56228008,3
2715,75200,10,32.5,47.7,5.994293642,64.94465191,352
2716,45808,23.8,26.7,39,9.156279962,12.01620162,20
2717,41123,20.5,39.1,48.2,4.524919585,75.11058912,267
2718,51082,17.5,29.7,40.7,11.80124224,18.7186182,7
2719,67801,9.5,30.4,49.7,7.382577604,76.64911489,105
2720,67260,9.8,45.5,55.3,5.37428023,80.546875,4
2721,80835,7.9,37,48.7,5.601633278,68.99572715,41
2722,62532,11.5,40.5,51,5.680094387,84.08626204,96
2723,57776,12.4,38.7,48.1,4.936667749,67.74217096,25
2724,67972,8.3,32.4,52.4,6.768558952,54.02562084,15
2725,73981,10.7,34.6,52.3,4.854021136,84.02649255,127
2726,47160,26.1,27.8,35.9,11.35038134,17.45484067,17
2727,75682,11.5,33.9,46.7,10.6333527,32.9678287,12
2728,34116,21.3,43,43.9,4.40907905,57.66601133,95
2729,65192,23.2,26.1,37.2,12.39291833,12.27366787,9
2730,65765,8.6,38.9,51.2,3.141875307,64.85519401,13
2731,59641,13.8,35.8,54,7.23729993,79.72684592,11
2732,73998,9.9,36.6,46.5,5.470675209,73.24529479,13
2733,36708,25.7,35,37.8,6.744604317,23.24592488,11
2734,32366,33.1,33.4,34.8,6.518302323,23.2405302,95
2735,45025,18.7,40,50.4,5.457360828,80.02036299,267
2736,48653,21.3,30.8,41.2,5.030073987,62.81592673,130
2737,37677,24.4,48.6,50.9,6.179351922,79.1441738,147
2738,46046,20,32,45.7,9.188988095,77.04440345,60
2739,38013,18.6,45.4,62.1,4.687789513,92.9214088,69
2740,59416,10.3,33,49.6,7.95730228,89.36052311,14
2741,32533,22.8,54.8,54.1,4.686489981,73.92672732,54
2742,53929,17.1,35.6,47.1,5.392191187,79.58076654,5780
2743,37704,20.8,49.2,49.5,4.575797025,89.04564275,672
2744,35457,28.5,35.7,45,7.96636424,48.40046073,167
2745,45871,18.7,38,44.9,5.501557741,77.88384406,1916
2746,49876,17.6,37.6,49.9,5.719536436,79.37255626,558
2747,37465,23.6,36.5,53.1,6.643259725,79.75484885,68
2748,44145,15.6,51.3,53.5,4.975284763,91.62438193,595
2749,39700,22.6,33.8,55.7,6.284513403,77.14139329,291
2750,38878,22.1,38.9,44.6,4.631760644,63.93200613,155
2751,33644,23.8,39.7,42.7,4.650635209,42.51941582,49
2752,42830,17.6,43,50.1,4.420790925,80.58301517,648
2753,37715,24.5,36.5,44.2,6.543128895,48.99996233,47
2754,45411,17.4,41.3,50.1,6.021818182,70.94958707,162
2755,44854,19.7,41.6,47.1,4.939375314,73.83434035,160
2756,38268,21.1,40.9,46.5,3.899127061,70.33394086,164
2757,31510,27.8,40.1,34.5,6.288258208,32.93429392,55
2758,54098,13.8,38.5,52,5.524669383,79.93850491,468
2759,38694,24.6,51.9,49.7,6.423357664,49.70186963,27
2760,32283,30.1,39.5,39.7,8.279819647,40.6969876,77
2761,31170,31.4,39.4,38.6,6.399574544,41.29961062,73
2762,42000,19.4,40.9,45.6,5.557586837,61.70867604,89
2763,39548,17.5,44.3,53.8,6.598098195,88.21465263,182
2764,31382,30.8,38.7,38.1,6.172501823,34.31962462,215
2765,41375,19.5,35.4,46.9,4.192927752,88.66671107,216
2766,49782,16.1,32.7,38.7,4.618133504,46.89255314,629
2767,42286,20.6,41.2,47.5,3.467781604,62.335,40
2768,44050,17.7,38.2,49.2,5.772383445,72.99306414,579
2769,37906,23.2,35.8,45,6.42352298,48.89818793,213
2770,37501,19.6,43.5,45.4,5.461302311,66.45688889,79
2771,29609,28.3,41,37.2,3.907462265,32.01456165,95
2772,54196,14.6,37.9,53.6,5.197966517,75.17619421,421
2773,50896,10.8,41.8,61.6,10.62992126,93.40417735,7
2774,49583,15.1,39,55.7,6.529752501,87.89630119,40
2775,34326,34.8,29.4,41,5.882352941,31.29726585,6
2776,47987,15.2,42.9,50,11.87558907,90.43205476,16
2777,52930,14.1,26.4,42.2,4.882440161,92.73739636,45
2778,53150,11.8,38.1,54,4.909236214,92.00735681,74
2779,47224,14.8,40.8,58.1,7.258064516,86.15384615,13
2780,41446,15.8,39.9,55.4,2.718894009,94.61717839,26
2781,41395,24,37.3,47.5,6.866002215,63.91384349,24
2782,48024,13.8,44,55.6,6.386292835,94.89655172,10
2783,43453,24.9,25.2,36.6,2.566452796,90.06494897,21
2784,52892,10.3,38,51.6,7.09752839,94.58378378,56
2785,31420,38.6,29.8,39.9,9.343715239,30.99542058,7
2786,51244,10.7,52.8,63.6,4.363636364,93.41196092,22
2787,48675,12.3,38.4,54.2,5.713596914,94.03143478,41
2788,43305,16.3,48,56.2,8.546059933,88.19864721,17
2789,51246,10.1,44.6,64.9,6.575682382,99.00944483,8
2790,34936,27.2,349.2,34.6,6.625097428,21.72432336,10
2791,49251,11.6,48,66,7.246376812,95.62731248,9
2792,57148,10.5,46.1,58.8,4.337050805,97.21254355,11
2793,42007,17,52.4,52.3,6.16375345,87.05473501,25
2794,46633,13.2,46.9,52.4,15.65656566,97.15981348,6
2795,52816,10,44.8,62.8,9.712509713,97.55085098,16
2796,36836,18.3,47.5,57.3,10.70422535,88.57075248,13
2797,43699,12,48.3,66.3,3.205128205,88.95823332,6
2798,53944,10.4,36.1,66.2,11.43878463,97.02440655,12
2799,51201,10,48.8,58.9,3.64298725,98.81481481,8
2800,61945,8.1,35.5,60.8,4.96350365,93.73892499,5
2801,58340,11,39.4,54.7,7.0192783,83.30470629,33
2802,48879,13.2,45.6,57.3,7.142857143,96.3188486,18
2803,31922,33.9,30.5,47.1,12.14574899,45.2888477,5
2804,48773,14.9,47.5,62.3,10.03039514,98.37518464,6
2805,51837,10.1,46,64.2,6.58436214,96.18171138,15
2806,53175,9.5,41.9,55.2,4.12979351,95.87953003,26
2807,45945,13.6,41.5,52.2,3.67487328,93.27246906,55
2808,79857,4.3,33.8,62.1,7.080078125,94.9773429,46
2809,40639,24.9,35.5,46.9,5.548037889,57.72739119,6
2810,57741,10,42.8,59.8,7.191448008,96.77534295,17
2811,38469,17,52.1,52,15.3125,93.41581971,5
2812,50155,12,42.6,50.2,6.659012629,85.76898532,14
2813,54771,10.4,36.2,61.8,9.527108955,90.31879004,40
2814,34237,33.2,32,42.1,8.374384236,39.35762224,5
2815,49159,12.4,43.5,60.6,10.3626943,96.27059844,8
2816,55107,11.5,34.8,49.5,6.112105642,86.76610298,312
2817,53654,12.3,40.7,56,10.9939759,79.85712067,14
2818,48379,14.1,37.1,49.9,5.830321072,82.96460386,187
2819,39936,15.2,49.9,59.7,10.27131783,96.71251258,11
2820,52758,11,52.5,58.5,5.80474934,93.23797139,8
2821,45911,20.4,39.2,45.6,7.142857143,59.92440395,25
2822,46281,14.7,46.8,61.8,5,98.76015391,5
2823,48125,11.7,43.8,54,7.28,95.78386606,17
2824,67172,8.8,40.1,60.1,10.5345912,89.33153275,6
2825,59879,6.3,44.6,60.3,13.62007168,98.02586794,4
2826,27481,47.4,23.9,28.5,13.07106599,10.1991551,13
2827,40545,19.9,46.4,55.1,6.67996012,82.0494186,15
2828,55708,10.2,44,63.9,5.14390692,97.32594556,20
2829,72041,6.3,40.8,58.9,7.245912151,94.29995957,29
2830,41831,15.9,44.9,53.6,7.714016933,82.18380346,15
2831,47363,13.8,40.8,51.1,6.329660834,92.29545856,41
2832,46689,15.6,43.2,48.8,3.957446809,91.94750099,206
2833,42252,19.1,36.6,54.2,4.9190879,83.76027487,89
2834,34382,21.4,46.1,52.1,5.264732276,95.2155464,58
2835,34948,28.5,42.9,50.7,9.152139461,92.46675435,28
2836,47175,14.7,511.2,55.8,4.324151185,94.15519059,276
2837,43065,17.5,39.4,51.7,7.159837221,91.70700163,211
2838,33333,22.7,43,51.4,4.345366074,97.89426523,118
2839,41068,16.4,41.9,51.9,6.944,95.24914775,37
2840,36627,20.8,42.6,50.4,4.483306836,86.68923923,81
2841,34354,24.6,43.6,53.2,3.66841353,96.68428724,152
2842,51475,12.7,39.8,54.6,4.803398323,94.82015118,90
2843,40980,20.1,37.2,48.6,5.429553265,86.53313323,36
2844,33640,24,41.8,52.3,3.502840141,96.258032,89
2845,30744,24,46.9,59.9,2.134146341,96.61953728,26
2846,30860,27.8,44.3,51.1,6.348580442,95.15302511,106
2847,45235,16.8,39.7,53.8,4.540620142,90.79853315,128
2848,37853,19,39.7,49.9,4.708383961,80.46575342,34
2849,40839,16.6,49.7,57,4.836428773,97.03071969,183
2850,52578,11.8,38.9,54.1,4.731034483,97.78049633,77
2851,41268,17.5,40.1,49.6,6.596537366,93.2101554,48
2852,50877,12.1,42.7,53.9,5.186500888,97.63642935,40
2853,37758,19.9,42.1,50,4.6247512,97.50592029,119
2854,44435,16.5,42.2,49.9,5.418650238,94.50761226,100
2855,41045,17.5,45.1,55.2,5.876865672,96.86165274,18
2856,39738,16.2,42.6,51.6,5.104572847,97.71885647,37
2857,70092,8.5,37.2,55,4.804003336,94.30355829,93
2858,49790,14,43.2,61.1,4.799040192,99.31506849,29
2859,48767,11.6,46.2,58.8,5.844875346,97.72654499,50
2860,37331,20.6,46.6,49.4,6.818181818,96.5704825,13
2861,50999,11.7,49.1,57.3,3.706395349,97.62851463,21
2862,51025,11.3,42.2,56.8,5.728614138,93.90173005,130
2863,46895,15.8,44.1,55.5,6.404437721,94.71999449,81
2864,34395,30.4,30.1,37.8,3.217455621,77.33899956,101
2865,52919,11,42.9,59.2,6.095143707,97.73741567,23
2866,43073,19.5,40.7,50.1,5.121798876,87.85836487,99
2867,52493,11.6,42.3,54.8,3.045785027,97.25524862,52
2868,51282,10.7,48.2,59.3,7.092543114,97.69165513,62
2869,45773,15.9,43.2,50.2,4.476930105,88.79881518,29
2870,72131,10.7,35.9,54.3,5.683202717,72.70493021,706
2871,56326,14.7,37.3,46.7,4.551301453,80.25948797,246
2872,90640,5.4,33.8,60.5,5.284618101,83.78819687,128
2873,38992,19.3,42.1,44,5.205017787,87.02602088,137
2874,78001,9.5,37.6,55,5.156824131,80.47696821,1046
2875,51205,13.6,41.6,50.3,4.843425569,94.09570169,291
2876,41759,18.1,40.7,43,5.340223945,75.91359136,38
2877,54472,10.9,42.2,50.6,5.709342561,91.18679876,90
2878,53918,11.9,41.3,49.9,7.034382214,92.48321792,90
2879,54353,12.6,39.7,46.5,7.205728778,79.20616905,76
2880,42684,23.6,30.7,40.4,3.098048116,90.33709269,65
2881,76856,6.9,39.3,58.2,4.286141792,91.46334718,502
2882,60460,14.3,32.7,47.6,4.528860796,83.96028051,260
2883,47575,16.3,40.6,47.8,5.647068254,78.62225601,291
2884,48544,12.9,42.6,54.6,5.090116855,97.18000171,122
2885,54375,13.1,39.5,50.1,5.196780531,88.27705382,608
2886,44289,18.6,41.7,51.4,6.338625621,92.99624984,117
2887,53732,10.7,45.9,54.6,5.503465145,96.71403927,32
2888,46878,14.8,44.7,52.4,4.758547762,97.38779555,44
2889,40590,20.7,43.7,50.5,4.987212276,90.84310069,37
2890,61388,10.1,42.5,58.8,5.225019069,97.24843391,32
2891,54916,9.6,44.3,60.2,4.061068702,97.42348047,42
2892,73684,5.1,42.1,62.2,5.213333333,97.71609171,62
2893,45288,17,42.2,52.5,8.704627559,89.2326564,86
2894,46406,15.1,41,48.8,4.011231448,91.17538216,89
2895,52790,11.8,41,57.8,8.42514582,98.3586789,38
2896,57126,11.4,498,55,5.772258177,95.083688,112
2897,52448,16.7,36.8,46.3,6.690267073,73.95730899,420
2898,42032,16.7,40.8,45.6,3.072371416,88.03759743,49
2899,65971,7.4,43.3,62.9,6.54640675,97.40527433,37
2900,39005,15.2,42.6,56.2,5.732087227,96.74801784,43
2901,40722,19.7,47.7,47.5,5.562130178,93.92749942,12
2902,33943,23,43.5,46,6.129303107,65.20183955,17
2903,62024,8.9,46,59.3,5.541346974,97.45791824,17
2904,47862,13.8,41.7,47.1,3.100031959,87.84964771,77
2905,43396,14.6,42.4,52.5,4.929577465,97.35846717,42
2906,48024,16.3,40,48.1,5.929944203,82.14676443,340
2907,50155,19.1,37.7,45.4,4.939849972,65.18730175,556
2908,38329,21,42.4,49,6.192236599,93.13642416,67
2909,55371,15.3,39.7,47.7,4.889917894,82.70490815,436
2910,47092,13.2,44.7,52.2,5.282199711,94.39201204,23
2911,51584,12,43.5,53.9,3.388278388,98.6533282,13
2912,48994,11.7,44.4,60.3,4.376511986,98.47614741,54
2913,50219,11.9,45.9,57,4.589585172,97.61051374,16
2914,48569,14.1,44.3,51.3,3.816793893,86.2691689,127
2915,60490,9.1,40.5,56.5,5.692199578,96.02275658,331
2916,40957,17.9,43.6,52.1,5.211459754,94.66697054,51
2917,42036,19,40,45.9,5.395305384,82.78916982,217
2918,49385,14.8,42.7,56.3,5.041322314,96.67868177,33
2919,44180,13.5,40.2,50.1,4.706770702,91.25473137,41
2920,54683,10.2,42.6,54.6,6.077529566,97.12941827,33
2921,46839,14.9,42.4,59.8,6.710020692,97.19118091,45
2922,46927,14.1,44.5,59.4,4.019073569,98.17477876,54
2923,49895,12.2,42.7,52.7,5.75990637,92.41373316,156
2924,75176,8.1,36.6,54.7,5.115003933,74.80624858,1007
2925,46322,15.8,41,53.6,5.84433073,92.49862189,179
2926,47708,16.9,39.2,48.2,5.573940788,78.77316752,658
2927,70127,6.3,39.9,59.1,6.403882576,96.8010024,80
2928,50172,15.4,33.8,58.4,9.544766882,97.53767104,63
2929,48651,15.2,35.6,49.5,6.597186511,79.4867562,629
2930,54101,11.8,38.1,54,5.180542459,87.05716586,164
2931,46196,12.8,40.4,51.4,7.146666667,97.82906764,19
2932,39563,15,43.3,54.3,6.987761548,97.44309073,34
2933,68352,7.2,38.8,61.4,6.821562655,94.44894317,110
2934,52582,12.9,48.3,54.9,3.156748911,97.25534608,40
2935,55318,10.9,41.5,57.3,5.682622023,97.80653543,43
2936,44430,13.8,40.1,53.2,6.869503209,85.72356794,89
2937,52050,10.6,38.7,48.1,5.662131013,88.27188309,232
2938,44385,14.5,40.4,57.8,8.386023295,97.38064903,62
2939,49945,12.6,38.4,52.6,5.349679576,92.79731993,76
2940,40657,18,43.1,52.3,4.891062695,97.29959399,24
2941,47670,13.8,35,59.3,6.25359402,96.16488229,64
2942,59280,11.7,41.7,56.6,3.263424336,97.11749431,110
2943,50258,13.1,39.5,54,4.353189989,96.23094512,57
2944,51911,10.1,38.6,52.6,3.309741882,96.90452072,87
2945,39449,22.2,34.8,42.1,3.877479319,88.76550049,255
2946,53211,8,41.2,58.4,6.889676562,95.33943392,91
2947,50192,13.9,35.2,52.2,7.223841918,86.21969754,350
2948,40122,16.4,42.2,49,2.64006449,96.26046355,70
2949,53186,11.6,39.6,49.9,4.843160444,90.40843215,149
2950,55320,11.5,38.8,53.2,5.831840933,93.62083707,201
2951,47342,11.3,41.5,53.1,4.356151269,96.55137642,25
2952,45522,14.4,43.1,52.7,7.378451014,96.119287,50
2953,48292,12.7,43.6,55.4,6.749226006,94.7165109,41
2954,51045,12.1,42.8,57.6,2.411347518,92.09648203,27
2955,54154,11.7,46.4,59.4,6.004618938,96.81958908,20
2956,49125,13.2,45.1,61,9.971346705,97.90712884,28
2957,61215,6.7,42.2,62.7,6.03588907,98.29934714,29
2958,49507,12.4,45.9,59.6,4.965920156,97.71880819,29
2959,53691,9.4,42.4,59.2,2.258064516,93.65235013,36
2960,57682,8.4,44,60.3,6.274509804,97.08799135,30
2961,53277,11.7,44.7,55.2,4.732327714,95.77991146,49
2962,52824,11,43.8,55.9,4.095334005,97.63599917,38
2963,50347,13.3,40.7,52.1,5.797101449,91.98705179,49
2964,49837,12.1,42.2,56.9,6.748466258,98.25152728,24
2965,49696,10.1,43.7,58.1,5.386289445,97.96361381,21
2966,53905,10.9,45.1,62.8,9.293394777,97.76552114,19
2967,58234,7.5,508.8,61.5,5.613126079,97.95643661,38
2968,50299,11.3,44.5,57.5,6.349206349,97.30226855,54
2969,52750,11.2,42.2,54,6.996052811,96.16620378,91
2970,41094,16.9,42.5,47.5,2.534226624,85.13685183,37
2971,59946,15.9,29.8,43.4,4.117879551,84.14684873,163
2972,51558,11.6,43.2,57,5.726980992,95.61284047,46
2973,48316,13.5,44.3,56.9,5.769230769,97.81362355,28
2974,52967,9.6,46.1,60,6.930346517,97.67670157,36
2975,44719,17.7,42.9,49.8,6.389732266,93.39534621,92
2976,62700,9.3,37.1,51.2,5.753829407,89.7465842,396
2977,50924,11.1,40.8,56.4,7.112970711,92.25445834,21
2978,42582,16,45.4,55.4,4.750593824,97.75512542,27
2979,61750,7.9,38.4,65.2,6.586310805,97.33003497,24
2980,62230,8.8,40.5,60.7,4.930617065,97.43032473,33
2981,48584,12.9,39.8,53.3,3.880659295,95.46347562,56
2982,57046,11.1,39.2,57.7,4.504381161,96.29150626,76
2983,50244,13,38.9,55.3,7.694148618,84.40749963,99
2984,59399,9.7,41.9,58.6,3.293509848,97.53734356,34
2985,52616,11.5,43.7,59.7,6.073648972,98.80133804,25
2986,43178,14.3,47,55.3,4.371921182,97.11707746,27
2987,44705,11.7,43.2,54.6,3.948220065,94.81379655,24
2988,42046,19.3,45.1,55.6,6.811862836,95.86239847,26
2989,54441,11.4,38.2,56.3,6.572520705,91.93950551,84
2990,55968,10.3,44,61.6,7.056603774,94.79846722,41
2991,51423,9.1,44.5,61.6,6.165540541,95.5240702,17
2992,46927,14.6,43.5,53.2,8.296346876,94.53384419,44
2993,50600,11.5,42.9,58.1,4.690117253,97.19808862,25
2994,62745,7.6,41.8,60,5.573897844,96.80923832,53
2995,49625,12.9,47.3,56.4,6.177606178,96.50624386,18
2996,61028,13.1,35,51.1,6.46314994,85.38405594,778
2997,51947,12.3,39.2,50.6,5.494453173,94.44819929,204
2998,52791,12.1,40.9,49.8,4.270952928,94.83025929,43
2999,42854,16.6,46.3,58.6,8.44017094,97.78699862,17
3000,49513,10.8,46.1,59.3,8.116710875,97.9011979,32
3001,54959,12.2,37.6,50.7,5.083188478,86.18892432,346
3002,55637,9.6,46.6,57.3,3.811252269,96.07238159,29
3003,60205,7.5,33.3,60.4,5.625717566,92.53817845,57
3004,52128,19.5,25.9,41.5,3.565762635,88.01957558,117
3005,54957,12.9,43,58.5,6.724330357,88.68356313,46
3006,46501,13.1,43.7,62.3,5.024311183,95.87960728,19
3007,44905,12.8,40.6,51.2,7.681053402,97.36779324,31
3008,42555,14.4,43.9,60.6,7.260963336,97.92787944,21
3009,42414,16.7,39.8,52.2,6.180279523,92.01189296,86
3010,67342,6.3,38.4,56.6,4.428405952,96.82806781,89
3011,56243,10.2,41.5,58.3,9.453503746,95.8895399,49
3012,42006,16.7,44.5,55.5,7.016060862,97.6660401,16
3013,43490,16.3,39.7,45.5,6.438050191,91.92385038,86
3014,50703,10.4,43.2,59.9,10.56949807,95.79800264,27
3015,55984,9.4,40.6,54.4,3.507692308,96.67209347,40
3016,45641,15.2,35.4,48.7,6.360617144,85.21505901,197
3017,50286,11,44.8,56.4,8.33867864,97.19687955,16
3018,50108,12,44.6,57,6.48694187,94.6737786,34
3019,39196,18.2,41.2,50.4,8.708822416,93.46380246,36
3020,45368,14.3,41.7,59.5,8.419023136,95.14944276,22
3021,44199,17.4,35.9,45.6,6.012884753,90.57295737,37
3022,51676,12.4,44.9,61,8.417508418,95.95387841,15
3023,46942,17.8,39.3,54.3,7.120636018,91.89021497,67
3024,38430,18.4,37.3,53.2,12.15989251,93.07993519,34
3025,45781,17.3,42.5,56.5,7.974481659,86.00202429,26
3026,60123,11.3,37.8,56.2,5.706172673,93.56654361,126
3027,47025,13.2,46.2,54.4,5.031446541,95.77516532,8
3028,39120,16.4,49.1,59.8,2.613240418,88.38068182,13
3029,41797,11.5,49.6,61.8,10.77586207,94.7054437,9
3030,47650,13,44.4,57.7,6.746987952,91.65501166,6
3031,53131,10.9,42.2,62.3,6.744328633,96.71060444,24
3032,42697,14,42.3,49.1,7.08200213,94.96734126,27
3033,55705,10.9,44.1,58.5,7.435158501,96.16930716,22
3034,45353,11.4,45.7,60.2,4.664723032,97.96019901,7
3035,45180,15,38.2,51.9,7.404550713,87.71861748,85
3036,41434,13.9,52.3,54.4,7.127429806,96.5232358,13
3037,47493,11.1,41.7,58.6,6.565530962,94.50194712,52
3038,47599,15,38.8,55.3,4.685714286,91.72922764,16
3039,49246,19.4,28.8,39.5,4.146877226,84.29288405,138
3040,49256,10.5,45.2,60.9,4.210526316,93.78134403,9
3041,36471,17.4,50.4,60.3,3.050108932,94.37197167,12
3042,49508,13,32.2,45.1,3.977583379,94.29172559,48
3043,46961,12.4,44.2,51,7.773512476,90.28081123,15
3044,48609,18.8,30.4,52.6,8.186469585,75.70624512,43
3045,51144,15,30.9,54.8,7.80919168,87.96162931,46
3046,50745,13.3,39,58.8,7.582938389,92.90568089,52
3047,41193,13.9,26.2,59.5,8.981723238,70.09813249,48
